id,source,score
5b70e510-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.7146067995115294
5b70e510-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.338266357165934
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.34300988658302567
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.014167078962629143
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.49675442869425446
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.6576084564631154
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.4041288219083591
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.5147122223655559
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.01269893404444078
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.7377471180399416
5b70e5b0-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.6371275090641906
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.6924340916445999
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.880373903914574
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.20358419767712232
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.4833735897751912
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.610643510122361
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.6558443881562901
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.16613702219661464
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.9861290604288656
5b70e63c-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.05053273246657386
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.7525628133891993
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.25630866386215045
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.2434942595628149
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.021944502971311564
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.6604109238882732
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.5280691526510596
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.988539746001771
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.9868860920334699
5b70e6c8-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.6634809684219404
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.8442856102331346
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.49938447618202153
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.04382290853126847
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.334334252769264
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.5166971765869138
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.9338324388441328
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.3725350784014332
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.5789574003824072
5b70e74a-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.7142172733400846
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.2825460764705773
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.2733937432316238
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.5013807038338965
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.7956930252355987
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.8306201575737501
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.21511769141726833
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.432407210777615
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.4834650436089125
5b70e7cc-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.7306253827885292
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.1957550422579164
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.24008873442038003
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.480684665864898
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.7086035408893031
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.12933689580163243
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.37827744109552763
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.6853519867397898
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.2942062711795479
5b70e84e-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.185645204943359
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.28359038702027084
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.6763117829820021
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.3238335426226773
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.6387657294730554
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.11515955718919813
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.17705723635158188
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.4657862710997006
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.669950688890748
5b70e8c6-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.034512165716723
5b710090-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.4391119449166271
5b710090-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.6736622566841406
5b710090-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.3945062704205131
5b710090-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.8204527267975352
5b710090-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.6289635183658415
5b710090-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.9679849111406322
5b710090-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.5697882539219923
5b710090-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.6111374506556443
5b710090-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.19583125714993488
5b710112-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.697991327598588
5b710112-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.38243130636375244
5b710112-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.7911233320807465
5b710112-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.690839256230526
5b710112-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.023641901831912393
5b710112-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.09343726591226109
5b710112-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.7496206179120832
5b710112-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.5990058777904479
5b710112-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.029983216519544387
5b71018a-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.11370714696270845
5b71018a-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.3518599179573081
5b71018a-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.8339861155110735
5b71018a-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.9757211471725111
5b71018a-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.6178151947675984
5b71018a-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.5256526104457955
5b71018a-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.47255869095524683
5b71018a-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.172991668310847
5b71018a-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.4035772671156871
5b71020c-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.17469433547190594
5b71020c-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.8535224684071202
5b71020c-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.7939090976316845
5b71020c-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.9431601347718106
5b71020c-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.9372914032744482
5b71020c-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.706755491775628
5b71020c-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.47213173280991483
5b71020c-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.8697366485129046
5b71020c-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.4332129951198469
5b710284-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.04758735308703865
5b710284-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.4976552799407612
5b710284-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.3799323690744766
5b710284-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.27614693814406754
5b710284-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.3037092442768856
5b710284-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.9529757294134561
5b710284-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.6020590952070364
5b710284-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.7319120404261151
5b710284-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.39535196140588524
5b71031a-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.6861594856713515
5b71031a-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.6087965314540664
5b71031a-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.6618995504956005
5b71031a-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.33373694442038115
5b71031a-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.17660894810955374
5b71031a-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.008203289505266387
5b71031a-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.31916352790755065
5b71031a-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.27269143137885
5b71031a-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.45318756547228944
5b71039c-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.9610930927439769
5b71039c-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.5313569566313013
5b71039c-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.5947284935962185
5b71039c-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.21697968438253357
5b71039c-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.6283246892894472
5b71039c-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.11630074137992219
5b71039c-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.5306083308006297
5b71039c-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.29580730936364885
5b71039c-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.5949724439497891
5b710414-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.4066138997204375
5b710414-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.8551260621198444
5b710414-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.003647512589442403
5b710414-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.7038204872017413
5b710414-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.070833223950857
5b710414-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.7615176410949337
5b710414-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.8379282242512152
5b710414-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.975480214081191
5b710414-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.46311214584254623
5b71048c-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.3898641969253137
5b71048c-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.2912217456270644
5b71048c-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.344176991412279
5b71048c-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.5716106621161029
5b71048c-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.32383881047386553
5b71048c-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.5424127182796324
5b71048c-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.08106654927637369
5b71048c-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.05471901755606012
5b71048c-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.03464788970863275
5b710504-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.23448057597313354
5b710504-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.47384186857984023
5b710504-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.3892050688612252
5b710504-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.46350983712124183
5b710504-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.503142872412926
5b710504-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.7446701817157343
5b710504-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.980294798895595
5b710504-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.5812752261237124
5b710504-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.7461251407689681
5b71057c-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.045744099074531475
5b71057c-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.8310556391880142
5b71057c-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.6658767409670715
5b71057c-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.6706550587314247
5b71057c-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.633484115224507
5b71057c-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.7671459220813305
5b71057c-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.6794499760884253
5b71057c-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.2301725698643915
5b71057c-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.6023540048460868
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.0719667295209081
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.7583722116565015
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.6326690488039233
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.03071010752815928
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.7749359443325531
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.420913614813742
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.5924354332569962
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.9561969865220827
5b711d5a-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.22823181943931048
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.35537715082642707
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.6932089308881241
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.5614864545306966
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.4035074476773093
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.6764296043938468
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.7497358023372587
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.14634087439888754
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.40110114640403505
5b711dd2-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.6226224910830102
5b711e54-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.19801282924895425
5b711e54-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.2531909142071641
5b711e54-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.4945209333612369
5b711e54-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.028584131962543835
5b711e54-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.7164259612922482
5b711e54-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.46671899205198586
5b711e54-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.9972642116905482
5b711e54-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.7312862375679834
5b711e54-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.13442133018715807
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.4505119088630901
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.1623726774945614
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.6716522194092868
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.7334158334109803
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.7714614575578
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.4954488235111826
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.6223837209425753
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.41947108591153737
5b711ecc-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.12420530768683546
5b711f44-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.9513393865500649
5b711f44-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.21987442690190417
5b711f44-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.2980600095345999
5b711f44-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.8574774886912959
5b711f44-0e95-11ee-ba2e-525400d4ffe4,NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.5248024719534242
5b711f44-0e95-11ee-ba2e-525400d4ffe4,ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.21526068458443293
5b711f44-0e95-11ee-ba2e-525400d4ffe4,node-worker1,0.23025183425161444
5b711f44-0e95-11ee-ba2e-525400d4ffe4,node-worker2,0.5119830113542593
5b711f44-0e95-11ee-ba2e-525400d4ffe4,node-worker3,0.13898870288090737
5b711fbc-0e95-11ee-ba2e-525400d4ffe4,NO_FAULT,0.15995554322076333
5b711fbc-0e95-11ee-ba2e-525400d4ffe4,LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.5100455818640792
5b711fbc-0e95-11ee-ba2e-525400d4ffe4,LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.42541152245075053
5b711fbc-0e95-11ee-ba2e-525400d4ffe4,LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.8213122603656259
